Season,Episode,Title,Description,AirDate,Rating,Voters
3,3,Time Capsule,"A crackpot handcuffs himself to a pipe in Leslie's office and demands that ""Twilight"" be placed in the Pawnee Time Capsule, and Chris tries to help Andy woo April in spite of Ann's reservations.",3 Feb. 2011,8.0,"(2,253)"
3,4,Ron & Tammy 2,"After Ron breaks up with Tom's ex-wife, he decides to get back together with his Tammy, much to everyone's horror. Meanwhile, Leslie and Ben try to get the local police to donate their services to the upcoming Harvest Festival.",10 Feb. 2011,8.5,"(2,439)"
3,5,Media Blitz,"Leslie hits the Pawnee media circuit to promote the Harvest Festival, but Ben freaks out on air when his past is exposed. Meanwhile, April threatens Andy that she'll leave for Indianapolis unless he does her chores.",17 Feb. 2011,8.0,"(2,213)"
3,6,Indianapolis,"Leslie and Ron go to Indianapolis to receive a commendation from the state. While there, Ron finds out his favorite steak house is closed and Leslie thinks Chris is cheating on Ann. Meanwhile, Tom throws a party for a fragrance designer.",24 Feb. 2011,8.0,"(2,209)"
3,7,Harvest Festival,"On the day before the Harvest Festival, a local Native American leader places a ""curse"" on the event because Leslie refuses to give in to his demands.",17 Mar. 2011,8.7,"(2,497)"
3,8,Camping,"Leslie sets up a camping trip to brainstorm for new ideas, but she's the one who surprisingly can't come up with anything. Meanwhile, Chris returns to Pawnee as temporary city manager, causing further confusion for Ann.",24 Mar. 2011,8.0,"(2,214)"
3,9,Andy and April's Fancy Party,"Andy and April's party turns into a surprise wedding, but Leslie does not approve. Meanwhile, Ben debates whether to stay in Pawnee, and Donna gives Ann advice at a singles mixer.",14 Apr. 2011,8.9,"(2,827)"
3,10,Soulmates,"Leslie is matched up with Tom on an Internet dating website, while Chris and Ron compete in a hamburger cook-off.",21 Apr. 2011,8.5,"(2,340)"
3,11,Jerry's Painting,"Chris deals with community uproar over Jerry's new painting, which features a nude Leslie, and Ben tries to help teach Andy and April responsibility after he moves in with them.",28 Apr. 2011,8.6,"(2,359)"
3,12,Eagleton,"Leslie is forced to deal with a former beloved colleague-turned bitter enemy when a neighboring town separates a shared park with a fence. Meanwhile, Ron fears the worst when Leslie finds out about his birthday.",5 May 2011,8.1,"(2,231)"
3,13,The Fight,"While Tom invites everyone to the Snakehole as he debuts a new drink, Leslie encourages Ann to apply for a job with the city. However, at the nightclub, Leslie and Ann get into a fight over their dating habits.",12 May 2011,8.8,"(2,817)"
3,14,Road Trip,"The romantic tension between Leslie and Ben reaches dangerous levels when they take a work-related road trip to Indianapolis, Tom's ""game show"" creates tension between Andy and April, and Ron teaches government to a nine year old.",12 May 2011,8.5,"(2,384)"
3,15,The Bubble,"Leslie's mom makes a pass at Ben, not knowing that he and Leslie are dating. Meanwhile, Chris makes radical changes in the office, and nobody is happy with them.",19 May 2011,8.1,"(2,135)"
3,16,Li'l Sebastian,"While the department sets up a memorial service for Li'l Sebastian, Ron finds out about Leslie and Ben, Tom considers taking a job in the private sector, and Chris deals with his own mortality after he discovers that he has tendinitis.",19 May 2011,8.8,"(2,532)"
4,1,I'm Leslie Knope,"Leslie decides to run for political office, which means that she has to break up with Ben. Meanwhile, Ron goes into hiding from Tammy 1, and Tom tries to recruit Andy for his latest business venture.",22 Sep. 2011,8.1,"(2,172)"
4,2,Ron and Tammys,"Ron becomes a wimp after he and Tammy 1 get back together and Leslie tries to save him, Ben discovers that Tom's business is hemorrhaging money, and Ann has a frustrating experience shooting a diabetes PSA with Chris.",29 Sep. 2011,8.6,"(2,366)"
4,3,Born and Raised,"Leslie is accused of not being born in Pawnee while she is trying to promote her new book about the city. Meanwhile, Ann tries in vain to have a five-minute conversation with Ron and April.",6 Oct. 2011,8.1,"(2,112)"
4,4,Pawnee Rangers,"Ron's Pawnee Rangers and Leslie's competing scout group, the Pawnee Goddesses, share a weekend in the wilderness, Ben joins Tom and Donna on ""Treat Yo Self Day,"" and Chris takes an interest in Jerry's daughter.",13 Oct. 2011,8.2,"(2,299)"
4,5,Meet 'N' Greet,"Leslie's opportunity to stump for votes in the business community is sabotaged by Tom, who wants to promote Entertainment 7Twenty. Meanwhile, Andy and April throw a Halloween party, but don't give Ben advance notice.",27 Oct. 2011,7.7,"(2,050)"
4,6,End of the World,"A cult predicting the end of the world reserves a park, Leslie becomes jealous when another woman takes interest in Ben, Tom throws a huge party for the closing of Entertainment 7Twenty, and Andy and April try to do something stupid.",3 Nov. 2011,8.5,"(2,347)"
4,7,The Treaty,"Leslie and Ben argue over their relationship and ruin the high school Model U.N. they are hosting, Chris wonders where his relationship with Jerry's daughter is going wrong, and Ron tries to get Tom to take back his old job.",10 Nov. 2011,7.9,"(2,103)"
4,8,Smallest Park,"Leslie tries to manipulate a new park project to extend her working relationship with Ben, Tom and Jerry work together to create a new department logo, and Andy tries to find the right college course to sign up for.",17 Nov. 2011,8.0,"(2,080)"
4,9,The Trial of Leslie Knope,Chris brings Leslie up on ethics charges for her relationship with Ben.,1 Dec. 2011,8.4,"(2,153)"
4,10,Citizen Knope,"Leslie tries to keep herself busy during her suspension from the department, but gets some bad news about her campaign. Meanwhile, Ben searches for a job in the private sector, and the office makes the perfect Christmas gift for Leslie.",8 Dec. 2011,8.4,"(2,116)"
4,11,The Comeback Kid,"Leslie appoints Ann as her new campaign manager, but her attempt to relaunch the campaign goes off to a horrendous start, while Chris discovers that Ben is depressed after leaving his job.",12 Jan. 2012,8.5,"(2,346)"
4,12,Campaign Ad,"Leslie tries to keep Ben from making a negative campaign ad against a popular new candidate, Andy takes a visit to the doctor, and Ron becomes uncomfortable when Chris suddenly starts trying to hang out with him.",19 Jan. 2012,8.3,"(2,060)"
4,13,Bowling for Votes,"Leslie unsuccessfully tries to win over a focus group member who made a negative comment by going bowling with him, and Chris gets some bad relationship news while calling for campaign donations.",26 Jan. 2012,8.6,"(2,165)"
4,14,Operation Ann,"Ann's friends try to set her up on a date for Valentine's Day, while Ron and Andy try to help Ben solve Leslie's series of complicated riddles to reveal the location of their Valentine's Day date.",2 Feb. 2012,8.2,"(2,026)"
4,15,Dave Returns,"While Leslie tries to get an endorsement from the police chief, Dave returns to tell Leslie that he's still in love with her. Meanwhile, Andy tries to put together a campaign theme song.",16 Feb. 2012,7.9,"(1,964)"
4,16,Sweet Sixteen,"Leslie's attempts to balance her campaign with her job results in major blunders on both fronts, Chris becomes attached to Andy's dog Champion, and April gets fed up with Tom and Ann coming to her for relationship advice.",23 Feb. 2012,7.7,"(1,941)"
4,17,Campaign Shake-Up,"Leslie and Ben have their work cut out for them when Bobby Newport hires a Washington professional as his campaign manager, while Ron gets the department to tackle a project in Leslie's absence to get Chris off his back.",1 Mar. 2012,7.9,"(1,924)"
4,18,Lucky,"Leslie's campaign could be in big trouble when she records a TV interview after a couple of drinks. Meanwhile, April tries to set Chris up with Andy's women's studies professor, but things go unexpectedly.",8 Mar. 2012,7.9,"(1,939)"
4,19,Live Ammo,"Leslie could pay a steep political price for saving the Parks Department budget from getting cut, and Chris considers Ron for a promotion--which could actually be short-lived.",19 Apr. 2012,7.9,"(1,914)"
4,20,The Debate,"The candidates debate on television; Chris, Anne, and Tom act as Leslie's ""spin team"" for the media. Meanwhile, Ron, April, Donna, and Andy throw a party for Leslie's campaign supporters, but experience a few set backs in the process.",24 Apr. 2012,8.8,"(2,272)"
4,21,Bus Tour,"Leslie's campaign momentum is halted when Bobby Newport's dad dies a couple of days before the election, and Andy tries to figure out who tried to throw a pie at Leslie on the campaign trail.",1 May 2012,8.2,"(1,984)"
4,22,"Win, Lose or Draw","It's election day for Leslie, and Ben is contemplating an offer to help work on a campaign in Washington. Meanwhile, Andy tries to help April rescue the files she deleted from the Parks Department computers.",8 May 2012,9.0,"(2,396)"
5,1,Ms. Knope Goes to Washington,"Leslie and Andy go to Washington on business--and to see Ben and April. Back in Pawnee, Ron is in charge of the employee barbecue, and Tom and Ann pretend to still be together.",20 Sep. 2012,7.9,"(1,975)"
5,2,Soda Tax,"Leslie faces threats and backlash if she votes in favor of a ""soda tax,"" Ben tries to suck up to his interns after he discovers that they're politically connected, and Andy's efforts to get in shape send Chris into a depression.",27 Sep. 2012,7.9,"(1,929)"
5,3,How a Bill Becomes a Law,"Leslie is forced to make a sacrifice to assure passage of a bill, Ron meets a single woman while fixing a pothole, and Ben and April are stuck in a parking lot and can't make it back to Pawnee.",4 Oct. 2012,8.0,"(1,920)"
5,4,Sex Education,"Leslie gets in trouble with her initiative to teach safe sex to senior citizens, Ron tries to help Tom overcome his addiction to social media, and Ben and April suspect that the candidate they work for is a robot.",18 Oct. 2012,8.0,"(1,952)"
5,5,Halloween Surprise,"Leslie's future with Ben is on hold after he gets a new job offer, Leslie and Ann give Jerry a heart attack, and Ron's new relationship is in jeopardy because of his girlfriend's kids.",25 Oct. 2012,8.6,"(2,176)"
5,6,Ben's Parents,"Ben's parents ruin Leslie and Ben's engagement party, Chris becomes sad over their engagement, and Tom prepares a new business pitch for Ron.",8 Nov. 2012,7.8,"(1,891)"
5,7,Leslie vs. April,"Leslie and April clash over a proposed dog park, Ben receives a slew of job offers, and Andy uses his detective skills to find out who stole his computer.",15 Nov. 2012,7.8,"(1,872)"
5,8,Pawnee Commons,"Leslie wants to reject a great park idea just because the designer comes from Eagleton, Tom begins his new business venture with a new fiscal approach, and Andy and April find a way to make Andy's new security job more exciting.",29 Nov. 2012,7.7,"(1,864)"
5,9,Ron and Diane,"Tammy shows up at an awards ceremony to sabotage Ron's new relationship, and four of Jerry's co-workers are shocked that he's throwing a Christmas party without them.",6 Dec. 2012,8.9,"(2,397)"
5,10,Two Parties,"Leslie's bachelorette party is ruined after councilman Jamm backs out of a promise, and Chris throws Ben a bachelor party that everyone will remember.",17 Jan. 2013,8.8,"(2,343)"
5,11,Women in Garbage,"Leslie and April volunteer to work on a garbage truck to fight sexism in city government, Ron has a frightening experience babysitting Diane's girls, and Andy and Ben try to teach basketball to Tom.",24 Jan. 2013,8.1,"(1,903)"
5,12,Ann's Decision,"Ann wants to find a sperm donor, Chris, Ron, and Tom help Ben find a wedding caterer, and April replaces Leslie at a public hearing about a new park.",7 Feb. 2013,7.7,"(1,837)"
5,13,Emergency Response,"The department has to put together an last-minute fund-raising gala for the new park without Leslie, who has been called away on an emergency disaster drill. Meanwhile, Andy takes his police officer exam.",14 Feb. 2013,8.5,"(1,960)"
5,14,Leslie and Ben,"The clock is ticking -- Leslie and Ben have two hours to complete a years-long project. Meanwhile, Ron gets in trouble when his temper gets the best of him.",21 Feb. 2013,9.2,"(2,684)"
5,15,Correspondents' Lunch,"Leslie discovers that a newspaper reporter has hacked her e-mail account, Ben begins his new job, and Ann decides that she wants Chris to be her sperm donor.",21 Feb. 2013,7.8,"(1,767)"
5,16,Bailout,"Leslie devises a bailout plan for Ricky's Records, home to Pawnee's children's music scene. Meanwhile, Ron speaks out against her pro-government plans. Ann promises to write April's recommendation letter only if they become best friends.",14 Mar. 2013,8.1,"(1,838)"
5,17,Partridge,"Ben and Leslie go to Ben's hometown in Minnesota so he can get the key to the city, an honor given to all former mayors of the town except Ben, councilman Jamm sues Ron for punching him, and Chris and Ann try to test their compatibility.",4 Apr. 2013,7.6,"(1,752)"
5,18,Animal Control,"Leslie faces a roadblock while searching for a new head of Animal Control, Ann convinces Ron to go see a doctor, and Ben asks local fragrance mogul Dennis Feinstein for a charitable donation.",11 Apr. 2013,8.2,"(1,830)"
5,19,Article Two,"A concerned citizen fights Leslie's efforts to remove some outdated Pawnee laws, and April and Ron are forced to take Chris's management training course.",18 Apr. 2013,7.9,"(1,784)"
5,20,Jerry's Retirement,"Leslie throws a last-minute retirement party for Jerry, Tom discovers that he's the new Jerry in the office, and Ann and Chris weigh their options for conception.",18 Apr. 2013,8.1,"(1,774)"
5,21,Swing Vote,"After a bill to fund a local putt-putt course is introduced, Leslie and Ron compete for Jamm's swing vote. Meanwhile, Andy decides to retire from the band, and Ann tries to help Tom break up with Mona-Lisa.",25 Apr. 2013,7.5,"(1,711)"
5,22,Are You Better Off?,"A group of citizens organizes a Leslie Knope recall, Andy finds a positive pregnancy test outside Ron's cabin, and Tom considers a lucrative offer to sell Rent-a-Swag.",2 May 2013,8.3,"(1,817)"
6,1,London: Part 1,"Ron gets married, Leslie goes to London to receive an award, Ben and Andy try to get a grant from a rich Englishman, and Tom discovers the identity of his new business rival.",26 Sep. 2013,8.5,"(2,077)"
6,2,London: Part 2,"Ron's honeymoon doesn't go as planned, Leslie gives an unpopular speech at her award ceremony, Andy considers a business proposal, and Tom attempts to compromise with his rival.",26 Sep. 2013,8.6,"(1,936)"
6,3,The Pawnee-Eagleton Tip Off Classic,"Leslie gloats instead of trying to help when she learns of Eagleton's budget crisis, Ron tries to get himself off the grid, and Ann takes April on a road trip to Bloomington.",3 Oct. 2013,7.7,"(1,779)"
6,4,Doppelgängers,"While the parks department works side-by-side with their former Eagleton counterparts, Leslie is blindsided and heartbroken by the news that Ann and Chris are leaving Pawnee.",10 Oct. 2013,8.0,"(1,864)"
6,5,Gin It Up!,"Leslie and the department get caught in a overblown mini-scandal, Tom falls for a visiting doctor, and Ben tries to help Ron draw up a ""real"" will.",17 Oct. 2013,7.7,"(1,734)"
6,6,Filibuster,"Leslie blows off Ben's birthday party to filibuster councilman Jamm's motion, Andy pays a surprise visit to April, Tom tries to win a stuffed bear for Nadia, and Ron gets frustrated by an arcade hunting game.",14 Nov. 2013,8.0,"(1,774)"
6,7,Recall Vote,"Leslie goes into a funk after she loses the recall election, the rest of the office sets up a Haunted House, and Tom turns to Ron and a local online trendsetter to help save Rent-a-Swag.",14 Nov. 2013,7.5,"(1,703)"
6,8,Fluoride,"Leslie's new bold attitude as a lame duck costs Ben his job at Sweetums, Ron helps Chris build a crib, and the department tries to find the perfect dog that matches the personality for every Parks Department employee.",21 Nov. 2013,7.7,"(1,748)"
6,9,The Cones of Dunshire,"Chris mediates one final skirmish between Leslie and councilman Jamm, Ben begins a new job as an accountant, and Ron lets Donna and Tom try to sell one of his cabins.",21 Nov. 2013,8.2,"(1,800)"
6,10,Second Chunce,"Leslie has a new opportunity to run for city council just as her term is ending, Tom comes up with a new business venture after selling Rent-a-Swag, and Chris and Ann decide to find out the sex of their baby.",9 Jan. 2014,7.6,"(1,689)"
6,11,New Beginnings,"Leslie battles with Tom on her first day back with the Parks Department, the gang pranks Ben on his first day as City Manager, and Chris and Ann shop for a ring after their engagement.",16 Jan. 2014,7.6,"(1,648)"
6,12,Farmers Market,"A workplace dispute between Leslie and Ben interferes with their personal life, Andy gets a job playing at a child's birthday party, and Ann's complaints about Chris ruins the department's ""Whine and Cheese Club.""",23 Jan. 2014,7.6,"(1,686)"
6,13,Ann and Chris,"On Ann and Chris's last night in Pawnee, Leslie throws a grand farewell party and attempts to fulfill one last promise. Meanwhile, Tom, Ben, Ron, and Andy struggle to find the perfect going away gift for Chris.",30 Jan. 2014,8.8,"(2,237)"
6,14,Anniversaries,Ben tries to surprise Leslie with an anniversary gift; Tom and Andy help Leslie put a positive spin on the merger; April flexes her authority as Donna's boss.,27 Feb. 2014,7.9,"(1,681)"
6,15,The Wall,Leslie's efforts to take down the wall separating Eagleton and Pawnee yield unexpected results; Ben and Tom meet with possible sponsors for the concert; Ron finds a new hobby.,6 Mar. 2014,7.7,"(1,628)"
6,16,New Slogan,"A pair of radio shock jocks threaten to ruin Leslie's town slogan contest, April and Donna help Tom find a restaurant site, and Andy discovers Ron's alter-ego, Duke Silver.",13 Mar. 2014,7.4,"(1,618)"
6,17,Galentine's Day,"Leslie throws a hasty Galentine's Day in an attempt to find a replacement for Ann. Tom and Ben look to finalize a deal on tents for the Unity Concert, while Ron finds himself looking after Andy.",20 Mar. 2014,7.6,"(1,612)"
6,18,Prom,"The Parks Department puts together the high school prom, and Ron tries to keep Leslie from bringing on a high school student as her summer intern.",3 Apr. 2014,7.7,"(1,627)"
6,19,Flu Season 2,"Leslie makes a shocking personal discovery while she and Andy try to get a headline act for the Unity Concert. Meanwhile, Ben is upset about his parents selling the beach house, and Tom gets a sommelier for his bistro.",10 Apr. 2014,8.3,"(1,801)"
6,20,"One in 8,000","Leslie and Ben run a charity auction to raise funds for the unity concert. April steps in to manage Andy's schedule, while Donna asks Ron for help with her ex-boyfriend.",17 Apr. 2014,8.1,"(1,650)"
6,21,Moving Up: Part 1,"Leslie debates whether to take the job with the National Parks Service during a convention in San Francisco while Ben tries to get free wifi for Pawnee. Meanwhile in Pawnee, Tom decides to open his bistro early.",24 Apr. 2014,8.8,"(2,130)"
6,22,Moving Up: Part 2,"During the Unity Concert, Leslie invites some coworkers to join her at her new job in Chicago, while Andy thinks about reuniting Mouse Rat. Meanwhile, Tom's Bistro prepares for the Unity Concert after-party.",24 Apr. 2014,9.2,"(2,802)"
7,1,2017,"Leslie competes with a tech company for land, which she wants to turn into a national park.",13 Jan. 2015,7.6,"(1,983)"
7,2,Ron & Jammy,"Leslie and Ron help councilman Jamm escape Tammy's evil clutches, April decides to pursue a new career, and Tom and Andy go to Chicago after Tom receives a message from one of his exes.",13 Jan. 2015,8.2,"(1,887)"
7,3,William Henry Harrison,"Leslie tries to find a historical connection to enhance the National Parks Service's bid, while Ron's group counters with a celebrity investor.",20 Jan. 2015,7.3,"(1,755)"
7,4,Leslie and Ron,The gang locks Leslie and Ron in the old Parks Department office overnight and force them to settle their differences and end their feud.,20 Jan. 2015,9.5,"(3,959)"
7,5,Gryzzlbox,"Leslie and Ben think Gryzzl is illegally data-mining Pawnee residents, Tom helps Andy try to get the rights to his ""Johnny Karate"" TV character, and April encourages an intern to quit the Parks Department.",27 Jan. 2015,8.2,"(1,744)"
7,6,Save JJ's,"In hope of keeping JJ's diner open, Leslie organizes a rally; Tom has a surprise gift for Donna.",27 Jan. 2015,8.0,"(1,709)"
7,7,Donna and Joe,"On the night before Donna and Joe's wedding, Ben receives an offer to run for Congress and Ron causes a problem for Tom's new relationship.",3 Feb. 2015,8.3,"(1,785)"
7,8,Ms. Ludgate-Dwyer Goes to Washington,"During a business trip to Washington, April tells Leslie that she wants to quit her job. Back in Pawnee, Andy, Ben and Ron may have found her the perfect new job.",3 Feb. 2015,8.0,"(1,741)"
7,9,Pie-Mary,"A traditional pie-baking competition causes problems for Ben's campaign, Ron goes on a scavenger hunt to find one of his house keys that April lost, and Gary loses his wedding ring in a drain outside the building.",10 Feb. 2015,8.3,"(1,830)"
7,10,The Johnny Karate Super Awesome Musical Explosion Show,The last episode of Andy's TV show brings his friends together.,10 Feb. 2015,8.3,"(2,432)"
7,11,Two Funerals,"Ben has to appoint a new mayor after mayor Gunderson dies, Ron grieves over the death of his barber, and Leslie helps Tom set up a predictably over-the-top marriage proposal.",17 Feb. 2015,8.5,"(1,861)"
7,12,One Last Ride,"As the team gathers one final time before they go their separate ways, we look 10 years into the future for each team member.",24 Feb. 2015,9.5,"(4,796)"
