Season,Episode,Title,Description,AirDate,Rating,Voters
6,24,Baseball Was Better with Steroids,"Chelsea is jealous when Charlie's ex fiancée, Mia, calls him--perhaps rightfully so. Meanwhile, Judith goes into labor, Herb is incapacitated, and Alan runs into his ex-girlfriend and receptionist at the hospital.",18 May 2009,8.3,"(1,178)"
7,1,818-jklpuzo,"Chelsea encourages Charlie to help his ex-fiancée Mia launch her music career, but does he still have feelings for her? And what if she's a terrible singer? Meanwhile, Alan wants Charlie to let Melissa move in with him.",21 Sep. 2009,8.2,"(1,261)"
7,2,Whipped Unto the Third Generation,"When Charlie's fiancée, Chelsea, convinces him to let Melissa, Alan's girlfriend, move in, the girls take over the house.",28 Sep. 2009,7.8,"(1,065)"
7,3,"Mmm, Fish. Yum.","Alan is forced to take care of Judith's baby when Judith's mom falls off the wagon, and Jake tries to blackmail Charlie when he runs over Chelsea's cat.",5 Oct. 2009,7.7,"(1,030)"
7,4,"Laxative Tester, Horse Inseminator","Alan takes a job with his mom so that he can move out and have alone time with Melissa, and Chelsea is upset about the way that Jake is treating her.",12 Oct. 2009,7.6,"(1,024)"
7,5,For the Sake of the Child,"Jake refuses to stay with Charlie and Alan after they embarrass him in public, so Alan tries to convince Charlie to work together to settle their differences and stop fighting with each other.",19 Oct. 2009,7.6,"(1,062)"
7,6,Give Me Your Thumb,Alan suggests that Chelsea get breast reduction surgery and Charlie kicks him out.,2 Nov. 2009,7.9,"(1,051)"
7,7,Untainted by Filth,"After Charlie and Chelsea set their wedding date, Charlie and Alan go out and get drunk and wake up in bed together with a strange woman.",9 Nov. 2009,7.9,"(1,082)"
7,8,Gorp. Fnark. Schmegle.,"Charlie invites Chelsea's sexy friend to stay at his place while she gets over a breakup, secretly hoping that he will get a chance to have kinky three-way sex.",16 Nov. 2009,8.6,"(1,508)"
7,9,Captain Terry's Spray-On Hair,Charlie is crushed when he discovers he hasn't been satisfying Chelsea and Alan attempts to cure his thinning hair on the cheap.,23 Nov. 2009,7.8,"(1,033)"
7,10,That's Why They Call It 'Ball Room',Charlie discovers that Chelsea hasn't been completely honest about her finances.,7 Dec. 2009,7.9,"(1,014)"
7,11,"Warning, It's Dirty","Against Alan's wishes, Charlie encourages Jake to hook up with a pretty girl he met on the beach since Jake's girlfriend is out of town for Christmas.",14 Dec. 2009,8.0,"(1,089)"
7,12,"Fart Jokes, Pie and Celeste","Jake writes love songs to woo his ex-girlfriend, and Herb and Alan hide their secret friendship from Judith's watchful eye.",11 Jan. 2010,7.8,"(1,033)"
7,13,"Yay, No Polyps","Charlie endures a colonoscopy to get out of a trip to see Chelsea's bigoted parents, only to return home and find them in his living room.",18 Jan. 2010,7.8,"(1,025)"
7,14,Crude and Uncalled For,"Alan ends up in jail after a bar fight, and Charlie worries that Chelsea might be interested in the lawyer who takes the case.",1 Feb. 2010,7.5,"(1,008)"
7,15,"Aye, Aye, Captain Douche","When Charlie's jealousy threatens his relationship with Chelsea, he turns to Alan for help in becoming a better person. But will he be able to pull it off?",8 Feb. 2010,7.6,"(1,009)"
7,16,Tinkle Like a Princess,Charlie reacts to his breakup with Chelsea by taking the first woman that he sees and marrying her in Las Vegas.,1 Mar. 2010,7.6,"(1,021)"
7,17,I Found Your Moustache,"Charlie and Chelsea get back together for one night, which leaves Charlie mistakenly believing that they are back for good.",8 Mar. 2010,7.4,(978)
7,18,Ixnay on the Oggie Day,"Charlie hooks up with Chelsea's best friend, which could cause problems when Chelsea wants to get back together. Meanwhile, Alan is paid handsomely by a chiropractic patient who wants a different kind of adjustment.",22 Mar. 2010,8.2,"(1,078)"
7,19,Keith Moon Is Vomiting in His Grave,"Alan dates the mom of one of Jake's friends instead of telling her that her son and Jake went out drinking, but Charlie surprisingly does not approve of his actions.",12 Apr. 2010,7.7,(992)
7,20,I Called Him Magoo,"Alan's plan for a romantic overnight getaway with his girlfriend hits an unexpected snag, while Charlie has an unusual request for his overnight companion.",10 May 2010,7.6,"(1,048)"
7,21,Gumby with a Pokey,"While Alan and Jake go to Sacramento to pick up a grandfather clock, Charlie gets a prescription for medical marijuana to help him sleep and forget about Chelsea.",17 May 2010,8.0,"(1,093)"
7,22,This Is Not Gonna End Well,"Jake becomes Charlie's driver after Charlie has his license suspended, and to Charlie's chagrin, Alan makes plans to attend Chelsea's birthday party.",24 May 2010,7.8,"(1,020)"
8,1,Three Girls and a Guy Named Bud,Alan unsuccessfully tries to keep Jake from finding out that he's sleeping with his friend Eldridge's mom; Charlie contemplates giving up drinking after an unusually wild night he can't remember.,20 Sep. 2010,8.4,"(1,388)"
8,2,A Bottle of Wine and a Jackhammer,"When Lindsey asks Alan to move in with her, Charlie will do anything to get Alan to say ""yes.""",27 Sep. 2010,8.0,"(1,108)"
8,3,A Pudding-Filled Cactus,Alan moves in with Lyndsey but continues to have a rendezvous with Melissa at Charlie's house.,4 Oct. 2010,7.9,"(1,072)"
8,4,"Hookers, Hookers, Hookers",Lyndsey and Eldridge move into Charlie's house after Alan burns down their home.,11 Oct. 2010,8.0,"(1,135)"
8,5,The Immortal Mr. Billy Joel,Alan goes out on the town pretending to be Charlie; Charlie sneaks off for cosmetic surgery.,18 Oct. 2010,7.7,"(1,070)"
8,6,Twanging Your Magic Clanger,"Charlie has second thoughts about the woman he's dating when he discovers she's 47, but his attitude suddenly changes when he discovers she has a sexy, bisexual, 20-year-old daughter.",25 Oct. 2010,8.0,"(1,133)"
8,7,The Crazy Bitch Gazette,Charlie's past comes back to bite him when his girlfriend decides that his stalker Rose is too much to handle.,1 Nov. 2010,7.7,"(1,044)"
8,8,Springtime on a Stick,Jake gets Alan to invite Evelyn to Charlie's house for her birthday dinner to get revenge for Charlie ruining his chances with a classmate; and Alan and Charlie get Charlie's pharmacist to come along as Evelyn's date.,8 Nov. 2010,7.7,"(1,040)"
8,9,A Good Time in Central Africa,"While Berta is out for the weekend, Charlie finds the perfect replacement housekeeper; when Lyndsey starts dating Alan again, her ex starts stalking him.",15 Nov. 2010,8.0,"(1,063)"
8,10,"Ow, Ow, Don't Stop","Charlie goes on a spending spree for his old fling Courtney, who shows up after three years in prison for conning him out of money.",22 Nov. 2010,7.4,"(1,044)"
8,11,Dead from the Waist Down,"Alan is ashamed that he can't afford to buy Lyndsey a birthday present, so he gets creative.",6 Dec. 2010,7.4,(988)
8,12,Chocolate Diddlers or My Puppy's Dead,"When Charlie and Courtney break up, Charlie falls into a depression and visits his psychiatrist.",13 Dec. 2010,7.2,(996)
8,13,"Skunk, Dog Crap and Ketchup","When Charlie and Lyndsey start becoming friendly, Alan's paranoia gets the best of him.",2011,7.6,"(1,009)"
8,14,Lookin' for Japanese Subs,"Charlie continues to obsess over Rose--whom he thinks is married--after running into her at the store, and Jake and Eldrige begin recording their own ""Jackass"" rip-off.",2011,7.7,"(1,002)"
8,15,Three Hookers and a Philly Cheesesteak,"Alan's efforts to ask family for money to help promote his struggling chiropractic business turns into a Ponzi scheme, and Charlie continues to see Rose, still completely unaware that her ""husband"" is actually a mannequin.",7 Feb. 2011,8.1,"(1,070)"
8,16,That Darn Priest,"Rose becomes wise to Alan's Ponzi scheme and threatens to tell his family--until Alan discovers the truth about Rose's ""husband.""",14 Feb. 2011,7.5,"(1,142)"
9,1,"Nice to Meet You, Walden Schmidt","After the death of Charlie Harper, Alan faces the reality of moving out of his brother's beach house - until he meets a depressed Internet billionaire whose wife just left him.",19 Sep. 2011,5.5,"(3,381)"
9,2,People Who Love Peepholes,"Walden buys Charlie's house and hires Berta as his live-in housekeeper, forcing Alan to move back in with his mom. However, Alan sees an opportunity to come back when Walden asks for advice about getting his wife back.",26 Sep. 2011,5.2,"(1,722)"
9,3,Big Girls Don't Throw Food,"While preparing for a romantic dinner with his wife, Walden accidentally talks Jake into dropping out of school.",3 Oct. 2011,5.2,"(1,425)"
9,4,Nine Magic Fingers,"Alan begins working on getting Lyndsey back, but his days at Walden's place may be numbered after Walden hooks up with Charlie's gold-digger ex girlfriend, Courtney.",10 Oct. 2011,5.6,"(1,246)"
9,5,A Giant Cat Holding a Churro,"Lyndsey dumps Alan after he agrees to be completely honest about his past, and a stoned Walden tries to cheer him up by throwing him a party.",17 Oct. 2011,5.7,"(1,167)"
9,6,The Squat and the Hover,"Alan convinces Walden to see Charlie's old shrink after he gets his divorce papers from Bridget, but his spirits are soon lifted after he meets a lesbian who looks like her.",24 Oct. 2011,5.5,"(1,132)"
9,7,Those Fancy Japanese Toilets,"Walden hires Evelyn as his interior decorator, but Alan is convinced that she just wants to take advantage of him sexually. Meanwhile, Alan inherits Charlie's journal, and Jake has a crush on his tutor, but she has a crush on Walden.",31 Oct. 2011,5.8,"(1,063)"
9,8,Thank You for the Intercourse,"Still emotional after Charlie's death and jealous over Walden's ability to pick up hot single women, Alan takes a break from reality and channels his inner Charlie.",7 Nov. 2011,6.5,"(1,163)"
9,9,Frodo's Headshots,"Upon his return from the ""stress clinic,"" Alan finds out that Jake got his girlfriend pregnant, Walden and Lyndsey are sleeping together, and he has to move out immediately.",14 Nov. 2011,6.3,"(1,134)"
9,10,A Fishbowl Full of Glass Eyes,"After Jake talks Walden into asking out a woman he meets at a supermarket, Alan considers hocking Walden's incredibly expensive wedding ring to get out of debt.",21 Nov. 2011,6.1,"(1,063)"
9,11,What a Lovely Landing Strip,"Just as Walden appears ready to pursue a new relationship with Zoe, Bridget returns and says that she wants him back.",5 Dec. 2011,6.2,(994)
9,12,"One False Move, Zimbabwe!","Walden's mother arrives for Christmas and Alan is smitten with her, even as she reveals a secret about a ""pet"" from Walden's past that sends him into a downward spiral.",12 Dec. 2011,5.6,"(1,039)"
9,13,Slowly and in a Circular Fashion,"When Bridget and Walden's mother try to take control of Walden's company, Walden puts Alan on the board. But can he be trusted once Walden's mother gets to him?",2 Jan. 2012,6.5,(995)
9,14,A Possum on Chemo,"While Zoe pressures Walden into shaving and cutting his hair, Alan discovers that Lyndsey is dating a younger man.",16 Jan. 2012,6.3,(920)
9,15,The Duchess of Dull-in-Sack,"Walden looks for ways to spice up his lackluster love life with Zoey, including a batch of Berta's ""special"" brownies.",6 Feb. 2012,6.4,(963)
9,16,"Sips, Sonnets and Sodomy",Alan and Walden are stuck at home with their feuding girlfriends on Valentine's Day because of a torrential storm.,13 Feb. 2012,6.5,(925)
9,17,Not in My Mouth!,"When Zoey doesn't return his ""I love you,"" Walden retaliates by immediately picking up on another woman.",20 Feb. 2012,5.5,(973)
9,18,The War Against Gingivitis,"Walden's estranged ex-business partner comes to him with a billion-dollar business idea, and another secret or two.",27 Feb. 2012,5.6,(876)
9,19,"Palmdale, Ech","Alan and Lyndsey introduce their mothers to each other, while Walden spends the night hanging out with Jake and Eldrige since Zoey is still out of town.",19 Mar. 2012,6.2,(850)
9,20,Grandma's Pie,"Zoe is upset when she finds out that Bridget is a business partner in Walden's latest venture, while Alan and Lyndsey have an awkward dinner with their moms, who are now lovers and are planning to move in together.",9 Apr. 2012,5.9,(839)
9,21,Mr. Hose Says 'Yes',"Walden's commitment is tested when Zoey and her daughter come to live with him. Meanwhile, Alan gets more than he bargained for when he moves in with Lyndsey.",16 Apr. 2012,6.1,(812)
9,22,Why We Gave Up Women,Charlie's spirit returns from Hell in the form of a middle aged woman to tell Alan to make some changes to his life after his heart attack.,30 Apr. 2012,6.2,(918)
9,23,The Straw in My Donut Hole,"Alan decides to take advantage of the guilt felt by his family and Walden after his heart attack, but Zoe knows that he's just milking it and sets out to prove it.",7 May 2012,5.6,(882)
9,24,Oh Look! Al-Qaeda!,Jake and Eldridge make an important decision about their future after they graduate from high school and get fired from their jobs at Walden's new company.,14 May 2012,6.3,(899)
10,1,I Changed My Mind About the Milk,Walden weighs his options after his elaborate marriage proposal featuring fireworks and Michael Bolton fails.,27 Sep. 2012,6.0,"(1,114)"
10,2,A Big Bag of Dog,"While Alan becomes obsessed with off-brand teeth whitening, Walden begins to crack up over his breakup with Zoe.",4 Oct. 2012,6.2,(829)
10,3,"Four Balls, Two Bats and One Mitt","Alan agrees to Lyndsey's idea of having a threesome with Walden, but Walden can't follow through because he's still in love with Zoey.",11 Oct. 2012,6.1,(896)
10,4,You Do Know What the Lollipop Is For,"Walden is conflicted when a friend's hot daughter comes to visit, but the problem solves itself when Jake arrives for a surprise visit.",18 Oct. 2012,6.5,"(1,015)"
10,5,That's Not What They Call It in Amsterdam,"After a series of bad double date setups with Alan and Lyndsey, Walden meets a new woman--Charlie's ex, Rose.",25 Oct. 2012,6.4,(813)
10,6,"Ferrets, Attack!","Just as Walden considers making a big move in his relationship with Rose, Zoey re-enters the picture and asks him to take her back.",1 Nov. 2012,6.0,(782)
10,7,Avoid the Chinese Mustard,"Jake goes AWOL from the Army to spend another weekend with Missi, and Walden hires an actress to play the role of his girlfriend.",8 Nov. 2012,6.2,(887)
10,8,Something My Gynecologist Said,"Alan loses Lyndsey over his refusal to make a long-term commitment, while Walden becomes a ""boy toy"" for a rich older woman who has no idea that he's a billionaire.",15 Nov. 2012,6.5,(828)
10,9,I Scream When I Pee,"Alan's second ex-wife, Kandi, could spoil Alan's new long-term relationship with Lyndsey. Meanwhile, Walden tries to celebrate Berta's birthday.",29 Nov. 2012,6.9,(843)
10,10,One Nut Johnson,"Walden creates an ""Everyman"" persona and finds a woman who isn't interested in him because of his money.",6 Dec. 2012,6.9,(811)
10,11,Give Santa a Tail-Hole,"While Walden takes a job as a Christmas tree salesman as part of his ruse, he gets a billion dollar business proposal from Mark Zuckerberg. Meanwhile, Alan finds himself completely alone at the beach house for the holidays.",13 Dec. 2012,6.7,(801)
10,12,Welcome to Alancrest,"While Walden's health and other bedroom issues begin to suffer as a result of living a lie, he gives Alan 100,000 dollars to ""invest"" in Kate's fashion line.",3 Jan. 2013,6.2,(778)
10,13,Grab a Feather and Get in Line,Walden and Alan fly to New York City so that Walden can finally reveal his true identity to Kate.,10 Jan. 2013,5.6,(879)
10,14,"Run, Steven Staven! Run!","Alan, Walden, Billy, and Herb spend the night out together commiserating over their exes after Lyndsey dumps Alan one more time.",31 Jan. 2013,6.5,(763)
10,15,"Paint It, Pierce It or Plug It","Alan is alarmed when he discovers that Jake's new girlfriend is almost twice his age, has three children, and owns a tattoo parlor.",7 Feb. 2013,6.8,(811)
10,16,"Advantage: Fat, Flying Baby","Walden is delighted when Kate flies to LA and asks an appointment on Valentine's Day. Alas, she only wants friendship, still prefers 'Sam' and now has just a busy calendar as Walden, so no next date can be booked. For once, Alan decides to 'spoil' Lyndsey on Valentine's Day by booking a hotel suite he can't really afford. But pubic grooming on himself goes so bad she has to drive him to hospital instead. Rose is unsuspecting Kate's new business partner, who lures her to China.",14 Feb. 2013,6.3,(716)
10,17,Throgwarten Middle School Mysteries,Walden goes to a mixer to find a woman but runs into his ex-wife Bridget instead.,21 Feb. 2013,6.2,(737)
10,18,The 9:04 from Pemberton,"After Alan and Walden fight over a toaster, Alan moves out and goes back to his old house to live with Herb.",7 Mar. 2013,6.4,(731)
10,19,Big Episode: Someone Stole a Spoon,"Alan and Walden take Herb out to take his mind off of his troubles, but his partying quickly spirals out of control.",14 Mar. 2013,6.8,(792)
10,20,Bazinga! That's From a TV Show,Tammy comes after Jake after he cheats on her with her 18 year old daughter.,4 Apr. 2013,6.9,(900)
10,21,Another Night with Neil Diamond,"Alan is crushed when Lyndsey dumps him and immediately starts dating a new man, and Walden is crushed because he is now completely stuck with Alan--again.",25 Apr. 2013,6.2,(715)
10,22,My Bodacious Vidalia,"Walden treats Alan to an image makeover, and he attracts a married woman with a much older husband who cannot satisfy her in bed.",2 May 2013,6.4,(731)
10,23,"Cows, Prepare to Be Tipped","Walden dates a sexy young woman, but is actually more interested in her grandmother. Meanwhile, Alan and Jake take a final road trip together before Jake leaves for Japan.",9 May 2013,6.4,(798)
11,1,Nangnangnangnang,Walden is forced to deal with two freeloading Harpers when Charlie's daughter that nobody knew he had arrives at the beach house.,26 Sep. 2013,6.1,"(1,005)"
11,2,I Think I Banged Lucille Ball,"Charlie's daughter Jenny moves in with Evelyn and her 91 1/2 year old boyfriend, and Lyndsey cheats on her new boyfriend with Alan.",3 Oct. 2013,6.0,(812)
11,3,This Unblessed Biscuit,"Berta is injured on the job, and after getting in an argument with Walden over retirement, she decides to quit.",10 Oct. 2013,6.0,(752)
11,4,"Clank, Clank, Drunken Skank","Walden makes a big mistake while partying with Jenny and her friends, and Alan has to make a big sacrifice to keep up appearances with Lyndsey.",17 Oct. 2013,6.3,(779)
11,5,"Alan Harper, Pleasing Women Since 2003","Alan's jealousy over being the ""other man"" causes him to spy on Lyndsey's boyfriend, and Walden tries to get Jenny started with acting lessons.",24 Oct. 2013,6.3,(747)
11,6,Justice in Star-Spangled Hot Pants,"Alan begs Walden to set him up with an old family friend, ""Wonder Woman"" TV star Lynda Carter.",7 Nov. 2013,6.1,(770)
11,7,Some Kind of Lesbian Zombie,Alan and Walden hook up with a pair of theme park princesses until Lyndsey's jealousy of Alan's new flame ruins everything.,14 Nov. 2013,6.5,(776)
11,8,"Mr. Walden, He Die. I Clean Room.","A private investigator tells Lyndsey's boyfriend that she is cheating on him with Walden, and Rose tries to help keep Walden out of danger.",21 Nov. 2013,6.2,(699)
11,9,Numero Uno Accidente Lawyer,"Walden has a date with an injury-prone model, and Alan sleeps with a woman who then reveals that she used to be a man.",5 Dec. 2013,6.0,(750)
11,10,"On Vodka, on Soda, on Blender, on Mixer!","Walden helps Jenny get a second date with a woman who is blowing her off, and Alan is propositioned by his new girlfriend's ex.",12 Dec. 2013,6.3,(765)
11,11,Tazed in the Lady Nuts,"Walden is hired by a former employee he fired to write code for a new project, and Alan suffers an unfortunate tick bite while hiking with Jenny and her girlfriend.",2 Jan. 2014,6.5,(782)
11,12,Baseball. Boobs. Boobs. Baseball.,"Alan lets Lyndsey's boyfriend Larry set him up on a date, while Walden offers to help Nicole with her software project, so that she will have the time to date him.",9 Jan. 2014,6.3,(698)
11,13,"Bite Me, Supreme Court","Marty proposes to Evelyn, and she accepts. But after Alan and Walden throw Marty a bachelor party, he abruptly calls off the wedding.",30 Jan. 2014,6.1,(728)
11,14,Three Fingers of Crème de Menthe,"After Alan learns that Lyndsey broke up with Larry and didn't tell him, he makes a big decision. Meanwhile, Walden sets out to prove that he's a man's man.",6 Feb. 2014,6.2,(677)
11,15,Cab Fare and a Bottle of Penicillin,"Alan turns to Judith for comfort after Lyndsey accepts Larry's marriage proposal, and Jenny is worried that Brooke is blowing her off.",27 Feb. 2014,6.1,(681)
11,16,How to Get Rid of Alan Harper,"Alan takes an interest in Larry's sister after ""Jeff Strongman"" agrees to be his best man, and Walden is concerned about his relationship with Nicole.",6 Mar. 2014,6.5,(707)
11,17,"Welcome Home, Jake","Lyndsey discovers that Alan is sleeping with Larry's sister, Gretchen. Meanwhile, Walden finds it difficult with telling Barry to find his own place.",13 Mar. 2014,6.6,(700)
11,18,West Side Story,"Walden's reunion with his ex-girlfriend Kate does not go as planned, and Alan takes Gretchen over to ""his apartment.""",3 Apr. 2014,6.5,(687)
11,19,Lan mao shi zai wuding shang,"Just as Walden is considering proposing to Kate, he falls for a random stranger who arrives at his beach house. Meanwhile, Gretchen discovers that Alan's ""Jeff Strongman"" persona is a lie.",10 Apr. 2014,7.1,(833)
11,20,Lotta Delis in Little Armenia,"Walden's therapist tells him to have plenty of random casual sex to help get over falling in love too quickly, and Alan's new business venture provides him with the perfect opportunity.",24 Apr. 2014,7.0,(789)
11,21,Dial 1-900-Mix-A-Lot,"Walden goes to Colorado with Jenny and Barry after he finds his first car. Meanwhile, Alan loses Gretchen after he considers telling Larry the truth about ""Jeff Strongman.""",1 May 2014,6.1,(666)
11,22,"Oh WALD-E, Good Times Ahead","When Alan and Gretchen get engaged and Larry calls off the wedding, Lyndsey goes off the deep end. Meanwhile, Walden creates a smart-aleck robot.",8 May 2014,6.5,(752)
12,1,The Ol' Mexican Spinach,"When Walden has a health scare on Halloween, he tries to re-prioritize his life with the help of Alan.",30 Oct. 2014,5.2,(931)
12,2,A Chic Bar in Ibiza,Alan has second thoughts about getting married when Walden has him sign a prenup.,6 Nov. 2014,5.2,(848)
12,3,Glamping in a Yurt,"Alan and Walden must be perceived as a loving couple during a meeting with an adoption social worker. However, Lyndsey returns from rehab and makes their plans more difficult.",13 Nov. 2014,5.4,(772)
12,4,"Thirty-Eight, Sixty-Two, Thirty-Eight","After the social worker signs off on them, a prospective birth mother visits Walden and Alan.",20 Nov. 2014,5.5,(741)
12,5,Oontz. Oontz. Oontz.,"Walden looks after a foster child named Louis,but they don't bond the way he hoped they would.",27 Nov. 2014,5.2,(736)
12,6,Alan Shot a Little Girl,"Much to Walden's frustration, Louis successfully manipulates Alan, who cannot resist the opportunity to finally get to become the cool parent.",4 Dec. 2014,5.3,(707)
12,7,Sex with an Animated Ed Asner,"Walden and Alan befriend a group of sexy single moms while taking Louis out to play, which makes it even more difficult to keep up their charade.",11 Dec. 2014,5.9,(707)
12,8,"Family, Bublé, Deep-Fried Turkey","Walden hopes to create the perfect Christmas experience for Louis, who has lost his faith in Christmas. But Santa, Alan's mom Evelyn, and Alan's cheapness threaten to ruin everything.",18 Dec. 2014,5.5,(695)
12,9,"Bouncy, Bouncy, Bouncy, Lyndsey","Walden and Laurel set up a playdate for their kids so they can pick up where they left off the last time they got together. Meanwhile, Herb asks Alan if he can ask Lyndsey out.",8 Jan. 2015,5.8,(676)
12,10,"Here I Come, Pants!","When Ms. McMartin discovers that Walden and Alan are pretending to be gay, she threatens to take Louis away. However, Alan has a plan to help her change her mind.",15 Jan. 2015,5.8,(670)
12,11,For Whom the Booty Calls,"When Walden joins a support group for adoptive fathers, he discovers that it is a nice getaway from Alan.",22 Jan. 2015,5.6,(706)
12,12,A Beer-Battered Rip-Off,Walden worries that Louis' adoption will be impacted when Alan breaks up with their social worker.,29 Jan. 2015,5.9,(734)
12,13,Boompa Loved His Hookers,"Walden discovers that Ms. McMartin is crazy and needy after they hook up, but he doesn't want to break up with her and mess up the adoption. Meanwhile, Lyndsey asks Alan to move in with her.",5 Feb. 2015,5.7,(689)
12,14,Don't Give a Monkey a Gun,"When their divorce becomes official, Walden offers Alan a gift. Alan's impractical choice strains his relationship with Lindsay.",12 Feb. 2015,5.6,(729)
12,15,Of Course He's Dead: Part 1 & 2,"Alan begins to suspect that Charlie is still alive, which is confirmed when he receives a threatening package and Rose tells the truth.",19 Feb. 2015,3.8,"(3,074)"
